order_details_id,order_id,quantity,order_date,order_time,price_id,pizza_size,pizza_category,pizza_id,ingredients_id
1452,643,1,2015-01-11,1:43:19 PM,D12,M,Veggie,P29,I29
1453,644,1,2015-01-11,1:52:52 PM,D22,L,Supreme,P16,I04
1454,644,1,2015-01-11,1:52:52 PM,D14,M,Supreme,P21,I15
1455,645,1,2015-01-11,2:03:45 PM,D15,M,Chicken,P01,I02
1456,645,1,2015-01-11,2:03:45 PM,D04,S,Classic,P02,I01
1457,646,1,2015-01-11,2:07:26 PM,D02,S,Classic,P13,I22
1458,646,1,2015-01-11,2:07:26 PM,D22,L,Chicken,P32,I07
1459,647,1,2015-01-11,2:07:35 PM,D02,S,Classic,P13,I22
1460,648,1,2015-01-11,2:17:17 PM,D17,L,Veggie,P10,I24
1461,648,1,2015-01-11,2:17:17 PM,D06,M,Classic,P22,I17
1462,649,1,2015-01-11,2:29:23 PM,D07,S,Chicken,P05,I08
1463,649,1,2015-01-11,2:29:23 PM,D06,M,Classic,P22,I17
1464,649,1,2015-01-11,2:29:23 PM,D14,M,Supreme,P21,I15
1465,649,1,2015-01-11,2:29:23 PM,D05,S,Supreme,P25,I11
1466,650,1,2015-01-11,2:34:05 PM,D06,M,Classic,P22,I17
1467,651,1,2015-01-11,2:49:35 PM,D07,S,Chicken,P01,I02
1468,651,1,2015-01-11,2:49:35 PM,D13,M,Supreme,P04,I32
1469,651,1,2015-01-11,2:49:35 PM,D06,M,Classic,P22,I17
1470,652,1,2015-01-11,4:03:38 PM,D04,S,Classic,P02,I01
1471,652,1,2015-01-11,4:03:38 PM,D15,M,Chicken,P06,I09
1472,652,1,2015-01-11,4:03:38 PM,D07,S,Chicken,P07,I12
1473,652,1,2015-01-11,4:03:38 PM,D06,S,Supreme,P24,I21
1474,653,1,2015-01-11,4:18:23 PM,D07,S,Chicken,P32,I07
1475,654,1,2015-01-11,4:34:07 PM,D20,L,Veggie,P19,I31
1476,654,1,2015-01-11,4:34:07 PM,D20,L,Supreme,P25,I11
1477,654,1,2015-01-11,4:34:07 PM,D14,M,Veggie,P30,I27
1478,655,1,2015-01-11,4:43:33 PM,D14,M,Supreme,P16,I04
1479,656,1,2015-01-11,4:44:49 PM,D22,L,Chicken,P32,I07
1480,656,1,2015-01-11,4:44:49 PM,D20,L,Veggie,P33,I16
1481,657,1,2015-01-11,4:45:47 PM,D15,M,Chicken,P01,I02
1482,657,1,2015-01-11,4:45:47 PM,D12,M,Classic,P08,I19
1483,658,1,2015-01-11,4:55:24 PM,D12,M,Classic,P20,I28
1484,658,1,2015-01-11,4:55:24 PM,D06,S,Supreme,P21,I15
1485,658,1,2015-01-11,4:55:24 PM,D12,M,Veggie,P33,I16
1486,659,1,2015-01-11,4:56:39 PM,D14,M,Supreme,P16,I04
1487,659,1,2015-01-11,4:56:39 PM,D20,L,Supreme,P25,I11
1488,660,1,2015-01-11,5:09:36 PM,D07,S,Chicken,P01,I02
1489,660,1,2015-01-11,5:09:36 PM,D14,M,Supreme,P16,I04
1490,661,1,2015-01-11,5:18:14 PM,D04,S,Classic,P20,I28
1491,662,1,2015-01-11,5:21:49 PM,D22,L,Chicken,P01,I02
1492,662,1,2015-01-11,5:21:49 PM,D06,S,Supreme,P24,I21
1493,663,1,2015-01-11,5:29:14 PM,D17,L,Veggie,P10,I24
1494,664,1,2015-01-11,5:35:14 PM,D13,M,Supreme,P04,I32
1495,664,1,2015-01-11,5:35:14 PM,D22,L,Supreme,P16,I04
1496,664,1,2015-01-11,5:35:14 PM,D11,L,Classic,P22,I17
1497,665,1,2015-01-11,5:42:23 PM,D15,M,Chicken,P01,I02
1498,665,1,2015-01-11,5:42:23 PM,D04,S,Veggie,P18,I25
1499,666,1,2015-01-11,5:42:25 PM,D14,L,Classic,P13,I22
1500,667,1,2015-01-11,6:13:08 PM,D04,S,Classic,P02,I01
1501,667,1,2015-01-11,6:13:08 PM,D01,S,Classic,P22,I17
1502,668,1,2015-01-11,6:13:12 PM,D14,M,Supreme,P16,I04
1503,668,1,2015-01-11,6:13:12 PM,D20,L,Veggie,P19,I31
1504,668,1,2015-01-11,6:13:12 PM,D22,L,Supreme,P21,I15
1505,668,1,2015-01-11,6:13:12 PM,D14,M,Supreme,P28,I06
1506,669,1,2015-01-11,6:40:44 PM,D21,L,Classic,P15,I05
1507,669,1,2015-01-11,6:40:44 PM,D20,L,Veggie,P19,I31
1508,670,1,2015-01-11,6:46:25 PM,D04,S,Classic,P15,I05
1509,670,1,2015-01-11,6:46:25 PM,D14,M,Supreme,P26,I23
1510,671,1,2015-01-11,7:18:42 PM,D07,S,Chicken,P07,I12
1511,672,1,2015-01-11,7:18:46 PM,D12,M,Veggie,P12,I30
1512,672,1,2015-01-11,7:18:46 PM,D22,L,Supreme,P28,I06
1513,673,1,2015-01-11,7:28:13 PM,D22,L,Supreme,P26,I23
1514,673,1,2015-01-11,7:28:13 PM,D15,M,Chicken,P32,I07
1515,674,1,2015-01-11,7:33:05 PM,D15,M,Chicken,P07,I12
1516,674,1,2015-01-11,7:33:05 PM,D20,L,Veggie,P19,I31
1517,674,1,2015-01-11,7:33:05 PM,D06,S,Supreme,P24,I21
1518,674,1,2015-01-11,7:33:05 PM,D12,M,Veggie,P29,I29
1519,675,1,2015-01-11,7:33:19 PM,D21,L,Classic,P20,I28
1520,676,1,2015-01-11,7:44:57 PM,D20,L,Veggie,P19,I31
1521,676,1,2015-01-11,7:44:57 PM,D12,M,Veggie,P33,I16
1522,677,1,2015-01-11,7:51:09 PM,D22,L,Supreme,P21,I15
1523,678,1,2015-01-11,7:52:49 PM,D04,S,Veggie,P19,I31
1524,678,1,2015-01-11,7:52:49 PM,D12,M,Classic,P20,I28
1525,678,2,2015-01-11,7:52:49 PM,D35,M,Supreme,P28,I06
1526,679,1,2015-01-11,8:31:02 PM,D24,S,Supreme,P03,I03
1527,679,1,2015-01-11,8:31:02 PM,D10,M,Veggie,P10,I24
1528,679,1,2015-01-11,8:31:02 PM,D22,L,Supreme,P16,I04
1529,679,1,2015-01-11,8:31:02 PM,D20,L,Veggie,P18,I25
1530,680,1,2015-01-11,9:07:30 PM,D07,S,Chicken,P07,I12
1531,680,1,2015-01-11,9:07:30 PM,D13,M,Supreme,P25,I11
1532,681,1,2015-01-11,9:29:50 PM,D22,L,Supreme,P21,I15
1533,682,1,2015-01-12,11:38:15 AM,D22,L,Supreme,P16,I04
1534,683,1,2015-01-12,11:39:08 AM,D22,L,Chicken,P07,I12
1535,683,1,2015-01-12,11:39:08 AM,D07,S,Veggie,P17,I14
1536,683,1,2015-01-12,11:39:08 AM,D14,M,Supreme,P21,I15
1537,684,1,2015-01-12,12:01:23 PM,D17,L,Veggie,P10,I24
1538,685,1,2015-01-12,12:11:46 PM,D22,L,Supreme,P26,I23
1539,686,1,2015-01-12,12:13:07 PM,D04,S,Classic,P02,I01
1540,687,1,2015-01-12,12:21:09 PM,D15,M,Veggie,P17,I14
1541,688,1,2015-01-12,12:26:41 PM,D22,L,Supreme,P28,I06
1542,688,1,2015-01-12,12:26:41 PM,D14,M,Supreme,P31,I26
1543,689,1,2015-01-12,12:33:22 PM,D22,L,Chicken,P32,I07
1544,689,1,2015-01-12,12:33:22 PM,D15,M,Chicken,P32,I07
1545,690,1,2015-01-12,12:42:10 PM,D06,M,Classic,P22,I17
1546,691,1,2015-01-12,12:45:53 PM,D22,L,Chicken,P01,I02
1547,692,1,2015-01-12,12:53:37 PM,D15,M,Chicken,P05,I08
1548,692,1,2015-01-12,12:53:37 PM,D15,M,Veggie,P17,I14
1549,693,1,2015-01-12,1:04:24 PM,D22,L,Chicken,P01,I02
1550,693,1,2015-01-12,1:04:24 PM,D04,S,Classic,P02,I01
1551,693,1,2015-01-12,1:04:24 PM,D12,M,Veggie,P12,I30
1552,693,1,2015-01-12,1:04:24 PM,D04,S,Classic,P15,I05
1553,694,1,2015-01-12,1:30:47 PM,D23,L,Veggie,P17,I14
1554,694,1,2015-01-12,1:30:47 PM,D09,M,Classic,P23,I18
1555,694,1,2015-01-12,1:30:47 PM,D11,L,Classic,P22,I17
1556,695,1,2015-01-12,1:33:06 PM,D07,S,Chicken,P27,I10
1557,696,1,2015-01-12,1:49:40 PM,D14,M,Supreme,P24,I21
1558,696,1,2015-01-12,1:49:40 PM,D06,S,Supreme,P28,I06
1559,697,1,2015-01-12,1:58:56 PM,D12,M,Classic,P08,I19
1560,697,1,2015-01-12,1:58:56 PM,D06,S,Veggie,P30,I27
1561,698,1,2015-01-12,2:08:16 PM,D04,S,Classic,P02,I01
1562,698,1,2015-01-12,2:08:16 PM,D16,L,Classic,P23,I18
1563,698,1,2015-01-12,2:08:16 PM,D22,L,Chicken,P32,I07
1564,699,1,2015-01-12,2:27:03 PM,D01,S,Classic,P22,I17
1565,700,1,2015-01-12,2:31:13 PM,D24,S,Supreme,P03,I03
1566,700,1,2015-01-12,2:31:13 PM,D07,S,Chicken,P07,I12
1567,700,1,2015-01-12,2:31:13 PM,D21,L,Classic,P15,I05
1568,700,1,2015-01-12,2:31:13 PM,D06,S,Supreme,P21,I15
1569,700,1,2015-01-12,2:31:13 PM,D05,S,Supreme,P25,I11
1570,701,1,2015-01-12,2:33:39 PM,D02,S,Classic,P13,I22
1571,701,1,2015-01-12,2:33:39 PM,D06,S,Supreme,P24,I21
1572,702,1,2015-01-12,2:38:35 PM,D07,S,Chicken,P01,I02
1573,702,1,2015-01-12,2:38:35 PM,D05,S,Supreme,P25,I11
1574,703,1,2015-01-12,3:08:01 PM,D06,S,Supreme,P21,I15
1575,704,1,2015-01-12,3:28:25 PM,D13,M,Supreme,P04,I32
1576,704,1,2015-01-12,3:28:25 PM,D20,L,Veggie,P18,I25
1577,705,1,2015-01-12,3:31:00 PM,D04,S,Veggie,P12,I30
1578,705,1,2015-01-12,3:31:00 PM,D14,M,Supreme,P16,I04
1579,705,1,2015-01-12,3:31:00 PM,D15,M,Chicken,P27,I10
1580,706,1,2015-01-12,3:39:04 PM,D07,S,Chicken,P05,I08
1581,706,1,2015-01-12,3:39:04 PM,D21,L,Classic,P20,I28
1582,707,1,2015-01-12,3:41:32 PM,D15,M,Chicken,P01,I02
1583,707,1,2015-01-12,3:41:32 PM,D22,L,Supreme,P21,I15
1584,707,1,2015-01-12,3:41:32 PM,D22,L,Chicken,P27,I10
1585,708,1,2015-01-12,3:52:44 PM,D17,L,Veggie,P10,I24
1586,709,1,2015-01-12,3:53:56 PM,D07,S,Chicken,P01,I02
1587,710,1,2015-01-12,3:59:52 PM,D14,L,Classic,P13,I22
1588,710,1,2015-01-12,3:59:52 PM,D22,L,Chicken,P27,I10
1589,710,1,2015-01-12,3:59:52 PM,D04,S,Classic,P11,I13
1590,710,1,2015-01-12,3:59:52 PM,D28,XL,Classic,P11,I13
1591,711,1,2015-01-12,4:21:10 PM,D15,M,Chicken,P06,I09
1592,711,1,2015-01-12,4:21:10 PM,D20,L,Veggie,P19,I31
1593,711,1,2015-01-12,4:21:10 PM,D09,M,Classic,P23,I18
1594,711,1,2015-01-12,4:21:10 PM,D20,L,Supreme,P25,I11
1595,712,1,2015-01-12,4:22:18 PM,D23,L,Veggie,P17,I14
1596,713,1,2015-01-12,4:31:56 PM,D18,L,Veggie,P09,I20
1597,713,1,2015-01-12,4:31:56 PM,D04,S,Veggie,P18,I25
1598,714,1,2015-01-12,4:55:08 PM,D12,M,Classic,P08,I19
1599,714,1,2015-01-12,4:55:08 PM,D14,L,Classic,P13,I22
1600,714,1,2015-01-12,4:55:08 PM,D02,S,Classic,P13,I22
1601,714,1,2015-01-12,4:55:08 PM,D21,L,Classic,P15,I05
1602,715,1,2015-01-12,5:05:33 PM,D06,M,Classic,P22,I17
1603,715,1,2015-01-12,5:05:33 PM,D14,M,Supreme,P21,I15
1604,715,1,2015-01-12,5:05:33 PM,D12,M,Veggie,P29,I29
1605,716,1,2015-01-12,5:06:05 PM,D04,S,Classic,P02,I01
1606,717,1,2015-01-12,5:24:44 PM,D15,M,Chicken,P01,I02
1607,717,1,2015-01-12,5:24:44 PM,D22,L,Chicken,P27,I10
1608,718,1,2015-01-12,5:46:30 PM,D15,M,Chicken,P05,I08
1609,718,1,2015-01-12,5:46:30 PM,D22,L,Chicken,P27,I10
1610,719,1,2015-01-12,5:52:27 PM,D22,L,Chicken,P01,I02
1611,719,1,2015-01-12,5:52:27 PM,D04,S,Veggie,P19,I31
1612,720,1,2015-01-12,5:53:59 PM,D12,M,Veggie,P12,I30
1613,720,1,2015-01-12,5:53:59 PM,D21,L,Classic,P20,I28
1614,720,1,2015-01-12,5:53:59 PM,D09,M,Classic,P23,I18
1615,720,1,2015-01-12,5:53:59 PM,D13,M,Supreme,P25,I11
1616,721,1,2015-01-12,6:17:15 PM,D04,S,Classic,P08,I19
1617,721,1,2015-01-12,6:17:15 PM,D22,L,Supreme,P28,I06
1618,722,1,2015-01-12,6:20:58 PM,D21,L,Classic,P20,I28
1619,722,1,2015-01-12,6:20:58 PM,D06,S,Veggie,P30,I27
1620,723,1,2015-01-12,6:21:04 PM,D22,L,Chicken,P01,I02
1621,723,1,2015-01-12,6:21:04 PM,D01,S,Classic,P22,I17
1622,724,1,2015-01-12,6:24:47 PM,D04,S,Classic,P02,I01
1623,724,1,2015-01-12,6:24:47 PM,D12,M,Veggie,P12,I30
1624,724,2,2015-01-12,6:24:47 PM,D45,L,Chicken,P27,I10
1625,725,1,2015-01-12,6:33:14 PM,D04,S,Classic,P02,I01
1626,725,1,2015-01-12,6:33:14 PM,D04,S,Veggie,P19,I31
1627,725,1,2015-01-12,6:33:14 PM,D22,L,Chicken,P32,I07
1628,725,1,2015-01-12,6:33:14 PM,D28,XL,Classic,P11,I13
1629,726,1,2015-01-12,6:34:25 PM,D05,S,Supreme,P25,I11
1630,727,1,2015-01-12,6:44:57 PM,D05,S,Supreme,P25,I11
1631,728,1,2015-01-12,6:53:17 PM,D15,M,Chicken,P27,I10
1632,728,1,2015-01-12,6:53:17 PM,D07,S,Chicken,P32,I07
1633,728,1,2015-01-12,6:53:17 PM,D12,M,Classic,P11,I13
1634,729,1,2015-01-12,7:20:41 PM,D12,M,Classic,P08,I19
1635,729,1,2015-01-12,7:20:41 PM,D14,L,Classic,P13,I22
1636,729,1,2015-01-12,7:20:41 PM,D05,S,Supreme,P25,I11
1637,730,1,2015-01-12,7:22:00 PM,D14,M,Supreme,P16,I04
1638,731,1,2015-01-12,7:27:47 PM,D13,M,Supreme,P25,I11
1639,731,1,2015-01-12,7:27:47 PM,D04,S,Veggie,P33,I16
1640,732,1,2015-01-12,7:30:17 PM,D20,L,Veggie,P29,I29
1641,733,1,2015-01-12,7:57:36 PM,D07,S,Chicken,P05,I08
1642,733,1,2015-01-12,7:57:36 PM,D21,L,Classic,P15,I05
1643,733,1,2015-01-12,7:57:36 PM,D01,S,Classic,P22,I17
1644,733,1,2015-01-12,7:57:36 PM,D22,L,Chicken,P32,I07
1645,734,1,2015-01-12,8:00:30 PM,D01,S,Classic,P22,I17
1646,735,1,2015-01-12,8:35:34 PM,D07,S,Chicken,P07,I12
1647,735,1,2015-01-12,8:35:34 PM,D09,M,Classic,P23,I18
1648,735,1,2015-01-12,8:35:34 PM,D03,S,Classic,P23,I18
1649,736,1,2015-01-12,9:35:14 PM,D18,L,Veggie,P09,I20
1650,736,1,2015-01-12,9:35:14 PM,D04,S,Veggie,P33,I16
1651,737,1,2015-01-13,11:31:34 AM,D15,M,Chicken,P01,I02
1652,737,1,2015-01-13,11:31:34 AM,D15,M,Chicken,P32,I07
1653,738,1,2015-01-13,12:16:47 PM,D15,M,Chicken,P27,I10
1654,739,1,2015-01-13,12:19:38 PM,D04,S,Classic,P02,I01
1655,740,1,2015-01-13,12:29:51 PM,D15,M,Chicken,P05,I08
1656,740,1,2015-01-13,12:29:51 PM,D22,L,Chicken,P07,I12
1657,740,2,2015-01-13,12:29:51 PM,D41,L,Veggie,P09,I20
1658,740,1,2015-01-13,12:29:51 PM,D17,L,Veggie,P10,I24
1659,740,2,2015-01-13,12:29:51 PM,D44,L,Classic,P15,I05
1660,740,1,2015-01-13,12:29:51 PM,D14,M,Supreme,P16,I04
1661,740,1,2015-01-13,12:29:51 PM,D21,L,Classic,P20,I28
1662,740,1,2015-01-13,12:29:51 PM,D14,M,Supreme,P24,I21
1663,740,1,2015-01-13,12:29:51 PM,D20,L,Supreme,P25,I11
1664,740,1,2015-01-13,12:29:51 PM,D20,L,Veggie,P29,I29
1665,740,1,2015-01-13,12:29:51 PM,D12,M,Veggie,P29,I29
1666,740,1,2015-01-13,12:29:51 PM,D04,S,Veggie,P29,I29
1667,740,1,2015-01-13,12:29:51 PM,D28,XL,Classic,P11,I13
1668,741,1,2015-01-13,12:49:09 PM,D12,M,Classic,P20,I28
1669,742,1,2015-01-13,12:53:01 PM,D22,L,Chicken,P01,I02
1670,743,1,2015-01-13,1:08:32 PM,D21,L,Classic,P20,I28
1671,744,1,2015-01-13,1:34:48 PM,D14,M,Supreme,P21,I15
1672,745,1,2015-01-13,1:36:53 PM,D22,L,Chicken,P01,I02
1673,745,1,2015-01-13,1:36:53 PM,D15,M,Chicken,P05,I08
1674,745,1,2015-01-13,1:36:53 PM,D12,M,Classic,P08,I19
1675,745,1,2015-01-13,1:36:53 PM,D10,M,Veggie,P10,I24
1676,745,1,2015-01-13,1:36:53 PM,D12,M,Veggie,P18,I25
1677,745,1,2015-01-13,1:36:53 PM,D21,L,Classic,P20,I28
1678,745,1,2015-01-13,1:36:53 PM,D12,M,Classic,P11,I13
1679,746,1,2015-01-13,1:41:13 PM,D22,L,Supreme,P28,I06
1680,746,1,2015-01-13,1:41:13 PM,D12,M,Veggie,P33,I16
1681,747,1,2015-01-13,2:15:02 PM,D20,L,Veggie,P19,I31
1682,747,1,2015-01-13,2:15:02 PM,D05,S,Supreme,P25,I11
1683,747,1,2015-01-13,2:15:02 PM,D22,L,Supreme,P28,I06
1684,748,1,2015-01-13,2:27:31 PM,D18,L,Veggie,P09,I20
1685,749,1,2015-01-13,2:29:23 PM,D06,M,Classic,P22,I17
1686,750,1,2015-01-13,2:48:09 PM,D09,M,Classic,P23,I18
1687,751,1,2015-01-13,3:07:35 PM,D20,L,Supreme,P04,I32
1688,751,1,2015-01-13,3:07:35 PM,D02,S,Classic,P13,I22
1689,751,1,2015-01-13,3:07:35 PM,D04,S,Classic,P20,I28
1690,751,1,2015-01-13,3:07:35 PM,D12,M,Veggie,P33,I16
1691,752,1,2015-01-13,3:19:25 PM,D02,S,Classic,P13,I22
1692,752,1,2015-01-13,3:19:25 PM,D06,S,Supreme,P26,I23
1693,753,1,2015-01-13,3:22:11 PM,D04,S,Veggie,P12,I30
1694,753,1,2015-01-13,3:22:11 PM,D02,S,Classic,P13,I22
1695,753,1,2015-01-13,3:22:11 PM,D14,M,Supreme,P16,I04
1696,753,1,2015-01-13,3:22:11 PM,D22,L,Supreme,P24,I21
1697,754,1,2015-01-13,3:47:56 PM,D09,M,Classic,P23,I18
1698,754,1,2015-01-13,3:47:56 PM,D22,L,Chicken,P27,I10
1699,755,1,2015-01-13,3:50:49 PM,D15,M,Chicken,P01,I02
1700,755,1,2015-01-13,3:50:49 PM,D10,M,Veggie,P10,I24
1701,756,1,2015-01-13,3:55:11 PM,D07,S,Chicken,P07,I12
1702,756,1,2015-01-13,3:55:11 PM,D14,M,Veggie,P30,I27
1703,756,1,2015-01-13,3:55:11 PM,D04,S,Veggie,P33,I16
1704,757,1,2015-01-13,4:10:34 PM,D21,L,Classic,P20,I28
1705,757,1,2015-01-13,4:10:34 PM,D06,M,Classic,P22,I17
1706,757,1,2015-01-13,4:10:34 PM,D22,L,Supreme,P28,I06
1707,757,1,2015-01-13,4:10:34 PM,D12,M,Veggie,P33,I16
1708,758,1,2015-01-13,4:14:43 PM,D10,M,Veggie,P10,I24
1709,758,1,2015-01-13,4:14:43 PM,D06,S,Supreme,P24,I21
1710,759,1,2015-01-13,4:14:56 PM,D20,L,Supreme,P04,I32
1711,760,1,2015-01-13,4:27:40 PM,D07,S,Chicken,P05,I08
1712,761,1,2015-01-13,4:30:20 PM,D05,S,Supreme,P25,I11
1713,761,1,2015-01-13,4:30:20 PM,D14,M,Supreme,P26,I23
1714,762,1,2015-01-13,4:36:36 PM,D21,L,Classic,P15,I05
1715,762,1,2015-01-13,4:36:36 PM,D22,L,Supreme,P26,I23
1716,762,1,2015-01-13,4:36:36 PM,D22,L,Chicken,P32,I07
1717,762,1,2015-01-13,4:36:36 PM,D28,XL,Classic,P11,I13
1718,763,1,2015-01-13,4:38:57 PM,D12,M,Classic,P08,I19
1719,764,1,2015-01-13,4:39:39 PM,D14,M,Supreme,P16,I04
1720,764,1,2015-01-13,4:39:39 PM,D28,XL,Classic,P11,I13
1721,765,1,2015-01-13,5:11:41 PM,D07,S,Chicken,P05,I08
1722,765,1,2015-01-13,5:11:41 PM,D21,L,Classic,P15,I05
1723,765,1,2015-01-13,5:11:41 PM,D06,S,Supreme,P21,I15
1724,765,1,2015-01-13,5:11:41 PM,D05,S,Supreme,P25,I11
1725,766,1,2015-01-13,5:21:45 PM,D07,S,Veggie,P17,I14
1726,766,1,2015-01-13,5:21:45 PM,D12,M,Veggie,P19,I31
1727,766,1,2015-01-13,5:21:45 PM,D22,L,Chicken,P27,I10
1728,767,1,2015-01-13,5:21:48 PM,D21,L,Classic,P08,I19
1729,768,1,2015-01-13,5:23:34 PM,D24,S,Supreme,P03,I03
1730,769,1,2015-01-13,5:43:17 PM,D10,M,Veggie,P10,I24
1731,770,1,2015-01-13,5:44:13 PM,D22,L,Supreme,P21,I15
1732,770,1,2015-01-13,5:44:13 PM,D05,S,Supreme,P25,I11
1733,771,1,2015-01-13,5:59:32 PM,D15,M,Chicken,P05,I08
1734,771,1,2015-01-13,5:59:32 PM,D05,S,Supreme,P25,I11
1735,772,1,2015-01-13,6:07:59 PM,D15,M,Veggie,P17,I14
1736,773,1,2015-01-13,6:18:15 PM,D12,M,Classic,P08,I19
1737,773,1,2015-01-13,6:18:15 PM,D16,L,Classic,P23,I18
1738,774,1,2015-01-13,6:31:07 PM,D22,L,Chicken,P07,I12
1739,774,1,2015-01-13,6:31:07 PM,D04,S,Veggie,P29,I29
1740,775,1,2015-01-13,6:42:12 PM,D22,L,Chicken,P01,I02
1741,775,1,2015-01-13,6:42:12 PM,D18,L,Veggie,P09,I20
1742,775,1,2015-01-13,6:42:12 PM,D03,S,Classic,P23,I18
1743,775,1,2015-01-13,6:42:12 PM,D14,M,Supreme,P24,I21
1744,776,1,2015-01-13,6:50:43 PM,D04,S,Veggie,P29,I29
1745,776,2,2015-01-13,6:50:43 PM,D45,L,Chicken,P32,I07
1746,777,1,2015-01-13,7:10:20 PM,D22,L,Chicken,P01,I02
1747,777,1,2015-01-13,7:10:20 PM,D12,M,Classic,P11,I13
1748,778,1,2015-01-13,7:18:08 PM,D10,M,Veggie,P10,I24
1749,778,1,2015-01-13,7:18:08 PM,D14,M,Supreme,P16,I04
1750,778,1,2015-01-13,7:18:08 PM,D14,M,Supreme,P24,I21
1751,778,1,2015-01-13,7:18:08 PM,D15,M,Chicken,P27,I10
1752,779,1,2015-01-13,7:19:58 PM,D12,M,Classic,P08,I19
1753,779,1,2015-01-13,7:19:58 PM,D12,M,Classic,P15,I05
1754,779,1,2015-01-13,7:19:58 PM,D22,L,Supreme,P16,I04
1755,779,1,2015-01-13,7:19:58 PM,D14,M,Supreme,P16,I04
1756,780,1,2015-01-13,8:12:49 PM,D04,S,Classic,P02,I01
1757,780,1,2015-01-13,8:12:49 PM,D21,L,Classic,P15,I05
1758,781,1,2015-01-13,8:31:17 PM,D21,L,Classic,P15,I05
1759,781,1,2015-01-13,8:31:17 PM,D22,L,Chicken,P27,I10
1760,781,1,2015-01-13,8:31:17 PM,D15,M,Chicken,P27,I10
1761,781,1,2015-01-13,8:31:17 PM,D20,L,Veggie,P33,I16
1762,782,1,2015-01-13,8:36:27 PM,D20,L,Supreme,P04,I32
1763,782,1,2015-01-13,8:36:27 PM,D22,L,Chicken,P32,I07
1764,783,1,2015-01-13,9:17:08 PM,D12,M,Veggie,P29,I29
1765,783,1,2015-01-13,9:17:08 PM,D22,L,Chicken,P32,I07
1766,783,1,2015-01-13,9:17:08 PM,D12,M,Veggie,P33,I16
1767,784,1,2015-01-13,9:39:41 PM,D12,M,Classic,P20,I28
1768,785,1,2015-01-14,11:28:44 AM,D14,L,Classic,P13,I22
1769,785,1,2015-01-14,11:28:44 AM,D22,L,Chicken,P27,I10
1770,786,1,2015-01-14,11:35:30 AM,D18,L,Veggie,P09,I20
1771,787,1,2015-01-14,11:45:30 AM,D15,M,Chicken,P05,I08
1772,787,1,2015-01-14,11:45:30 AM,D22,L,Supreme,P28,I06
1773,788,1,2015-01-14,11:46:19 AM,D05,S,Supreme,P25,I11
1774,789,1,2015-01-14,11:51:37 AM,D20,L,Veggie,P29,I29
1775,790,1,2015-01-14,12:07:30 PM,D18,L,Veggie,P09,I20
1776,790,1,2015-01-14,12:07:30 PM,D22,L,Supreme,P31,I26
1777,791,1,2015-01-14,12:23:54 PM,D01,S,Classic,P22,I17
1778,791,1,2015-01-14,12:23:54 PM,D15,M,Chicken,P32,I07
1779,792,1,2015-01-14,12:37:48 PM,D15,M,Chicken,P06,I09
1780,792,1,2015-01-14,12:37:48 PM,D17,L,Veggie,P10,I24
1781,792,1,2015-01-14,12:37:48 PM,D15,M,Veggie,P17,I14
1782,792,1,2015-01-14,12:37:48 PM,D20,L,Veggie,P19,I31
1783,792,1,2015-01-14,12:37:48 PM,D06,S,Supreme,P24,I21
1784,792,2,2015-01-14,12:37:48 PM,D45,L,Veggie,P30,I27
1785,792,1,2015-01-14,12:37:48 PM,D12,M,Veggie,P33,I16
1786,793,1,2015-01-14,12:38:27 PM,D22,L,Supreme,P24,I21
1787,794,1,2015-01-14,12:39:16 PM,D12,M,Classic,P20,I28
1788,795,1,2015-01-14,12:42:17 PM,D18,L,Veggie,P09,I20
1789,796,1,2015-01-14,12:43:09 PM,D12,M,Veggie,P19,I31
1790,797,1,2015-01-14,12:50:01 PM,D14,M,Supreme,P21,I15
1791,797,1,2015-01-14,12:50:01 PM,D14,M,Supreme,P24,I21
1792,797,1,2015-01-14,12:50:01 PM,D12,M,Veggie,P33,I16
1793,798,1,2015-01-14,12:50:30 PM,D18,L,Veggie,P09,I20
1794,798,1,2015-01-14,12:50:30 PM,D04,S,Veggie,P12,I30
1795,798,1,2015-01-14,12:50:30 PM,D06,S,Supreme,P26,I23
1796,798,1,2015-01-14,12:50:30 PM,D12,M,Veggie,P29,I29
1797,799,1,2015-01-14,12:51:29 PM,D14,M,Supreme,P16,I04
1798,799,1,2015-01-14,12:51:29 PM,D03,S,Classic,P23,I18
1799,799,1,2015-01-14,12:51:29 PM,D15,M,Chicken,P32,I07
1800,800,2,2015-01-14,12:54:35 PM,D43,L,Supreme,P04,I32
1801,800,1,2015-01-14,12:54:35 PM,D02,S,Classic,P13,I22
1802,800,1,2015-01-14,12:54:35 PM,D07,S,Veggie,P17,I14
1803,800,1,2015-01-14,12:54:35 PM,D04,S,Classic,P20,I28
1804,800,2,2015-01-14,12:54:35 PM,D28,S,Chicken,P27,I10
1805,800,1,2015-01-14,12:54:35 PM,D22,L,Supreme,P28,I06
1806,801,1,2015-01-14,1:10:53 PM,D15,M,Chicken,P01,I02
1807,801,1,2015-01-14,1:10:53 PM,D21,L,Classic,P08,I19
1808,801,1,2015-01-14,1:10:53 PM,D04,S,Classic,P08,I19
1809,801,1,2015-01-14,1:10:53 PM,D14,M,Supreme,P16,I04
1810,801,1,2015-01-14,1:10:53 PM,D21,L,Classic,P20,I28
1811,801,1,2015-01-14,1:10:53 PM,D20,L,Supreme,P25,I11
